source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD028879_KS_Q_1210	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	11	PXD028879_KS_Q_1210_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1210.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1245	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	12	PXD028879_KS_Q_1245_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1245.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1214	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	13	PXD028879_KS_Q_1214_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1214.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1242	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	14	PXD028879_KS_Q_1242_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1242.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1217_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	15	PXD028879_KS_Q_1217_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1217_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1218_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	16	PXD028879_KS_Q_1218_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1218_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1212	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	17	PXD028879_KS_Q_1212_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1212.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1196	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	18	PXD028879_KS_Q_1196_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1196.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1208	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	19	PXD028879_KS_Q_1208_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1208.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1223_2	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	20	PXD028879_KS_Q_1223_2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1223_2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1200	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	21	PXD028879_KS_Q_1200_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1200.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1232	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	22	PXD028879_KS_Q_1232_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1232.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1227	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	23	PXD028879_KS_Q_1227_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1227.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1226	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	24	PXD028879_KS_Q_1226_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1226.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1193	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	25	PXD028879_KS_Q_1193_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1193.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1202	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	26	PXD028879_KS_Q_1202_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1202.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1207	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	27	PXD028879_KS_Q_1207_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1207.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1205	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	28	PXD028879_KS_Q_1205_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1205.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1225	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	29	PXD028879_KS_Q_1225_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1225.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1215	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	30	PXD028879_KS_Q_1215_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1215.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1213	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	31	PXD028879_KS_Q_1213_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1213.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1195	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	32	PXD028879_KS_Q_1195_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1195.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1238	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	33	PXD028879_KS_Q_1238_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1238.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1201	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	34	PXD028879_KS_Q_1201_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1201.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1203	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	35	PXD028879_KS_Q_1203_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1203.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1206	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	36	PXD028879_KS_Q_1206_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1206.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1241	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	37	PXD028879_KS_Q_1241_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1241.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1233	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	38	PXD028879_KS_Q_1233_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1233.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1204	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	39	PXD028879_KS_Q_1204_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1204.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD028879_KS_Q_1229	Saccharomyces cerevisiae	head region of the ribosomal 40S subunit	not available	40	PXD028879_KS_Q_1229_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=SILAC;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	NT=N-terminal acetylation;AC=UNIMOD:1;TA=Protein N-terminus;MT=Variable	not available	not available	not available	not available	not available	not available	not available	not available	KS_Q_1229.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
